payment_id,order_id,amount,method,fee,captured_at,status,settlement_id,notes_invoice_no
pay_260311000108,order_260311002,2633.00,upi_apps,52.66,2026-03-11T12:46:00+05:30,captured,setl_00000003,
pay_260311000109,order_260311002,2844.00,upi_apps,56.88,2026-03-11T21:40:00+05:30,captured,setl_00000003,
pay_260311000110,order_260311002,5136.00,upi_apps,102.72,2026-03-11T18:15:00+05:30,captured,setl_00000003,
pay_260311000111,order_260311002,1123.00,wallet,22.46,2026-03-11T11:57:00+05:30,captured,setl_00000003,
pay_260311000112,order_260311002,2096.00,netbanking,18.86,2026-03-11T20:11:00+05:30,captured,setl_00000003,
pay_260311000113,order_260311002,3082.00,upi_apps,61.64,2026-03-11T18:40:00+05:30,captured,setl_00000003,
pay_260311000114,order_260311002,1152.00,upi_apps,23.04,2026-03-11T13:10:00+05:30,captured,setl_00000003,
pay_260311000115,order_260311002,859.00,upi_apps,17.18,2026-03-11T16:24:00+05:30,captured,setl_00000003,
pay_260311000116,order_260311002,5059.00,netbanking,45.53,2026-03-11T13:41:00+05:30,captured,setl_00000003,
pay_260311000117,order_260311002,4078.00,card,81.56,2026-03-11T15:53:00+05:30,captured,setl_00000003,
pay_260311000118,order_260311002,5008.00,netbanking,45.07,2026-03-11T18:12:00+05:30,captured,setl_00000003,
pay_260311000119,order_260311002,762.00,upi_apps,15.24,2026-03-11T21:59:00+05:30,captured,setl_00000003,
pay_260311000120,order_260311002,4507.00,upi_apps,90.14,2026-03-11T10:04:00+05:30,captured,setl_00000003,
pay_260311000121,order_260311002,3710.00,wallet,74.20,2026-03-11T08:16:00+05:30,captured,setl_00000003,
pay_260311000122,order_260311002,4709.00,card,94.18,2026-03-11T18:40:00+05:30,captured,setl_00000003,
pay_260311000123,order_260311002,2471.00,upi_apps,49.42,2026-03-11T19:45:00+05:30,captured,setl_00000003,
pay_260311000124,order_260311002,4159.00,upi_apps,83.18,2026-03-11T13:06:00+05:30,captured,setl_00000003,
pay_260311000125,order_260311002,1423.00,netbanking,12.80,2026-03-11T22:19:00+05:30,captured,setl_00000003,
pay_260311000126,order_260311002,1567.00,card,31.34,2026-03-11T22:43:00+05:30,captured,setl_00000003,
pay_260311000127,order_260311002,1428.00,upi_apps,28.56,2026-03-11T17:30:00+05:30,captured,setl_00000003,
pay_260311000128,order_260311002,3135.00,card,62.70,2026-03-11T18:08:00+05:30,captured,setl_00000003,
pay_260311000129,order_260311002,1815.00,card,36.30,2026-03-11T14:19:00+05:30,captured,setl_00000003,
pay_260311000130,order_260311002,4903.00,upi_apps,98.06,2026-03-11T13:33:00+05:30,captured,setl_00000003,
pay_260311000131,order_260311002,4410.00,upi_apps,88.20,2026-03-11T17:58:00+05:30,captured,setl_00000003,
pay_260311000132,order_260311002,1607.00,upi_apps,32.14,2026-03-11T09:52:00+05:30,captured,setl_00000003,
pay_260311000133,order_260311002,2943.00,upi_apps,58.86,2026-03-11T10:06:00+05:30,captured,setl_00000003,
pay_260311000134,order_260311002,2631.00,upi_apps,52.62,2026-03-11T16:36:00+05:30,captured,setl_00000003,
pay_260311000135,order_260311002,5395.00,upi_apps,107.90,2026-03-11T21:43:00+05:30,captured,setl_00000003,
pay_260311000136,order_260311002,3466.00,card,69.32,2026-03-11T14:21:00+05:30,captured,setl_00000003,
pay_260312000137,order_260312003,3949.00,netbanking,35.54,2026-03-12T14:42:00+05:30,captured,setl_00000004,
pay_260312000138,order_260312003,4955.00,upi_apps,99.10,2026-03-12T21:32:00+05:30,captured,setl_00000004,
pay_260312000139,order_260312003,5389.00,upi_apps,107.78,2026-03-12T15:41:00+05:30,captured,setl_00000004,
pay_260312000140,order_260312003,4630.00,card,92.60,2026-03-12T15:47:00+05:30,captured,setl_00000004,
pay_260312000141,order_260312003,4526.00,upi_apps,90.52,2026-03-12T16:28:00+05:30,captured,setl_00000004,
pay_260312000142,order_260312003,1287.00,upi_apps,25.74,2026-03-12T08:14:00+05:30,captured,setl_00000004,
pay_260312000143,order_260312003,809.00,netbanking,7.28,2026-03-12T19:28:00+05:30,captured,setl_00000004,
pay_260312000144,order_260312003,3702.00,netbanking,33.31,2026-03-12T12:23:00+05:30,captured,setl_00000004,
pay_260312000145,order_260312003,4427.00,upi_apps,88.54,2026-03-12T13:44:00+05:30,captured,setl_00000004,
pay_260312000146,order_260312003,4458.00,card,89.16,2026-03-12T09:57:00+05:30,captured,setl_00000004,
pay_260312000147,order_260312003,3571.00,netbanking,32.13,2026-03-12T12:01:00+05:30,captured,setl_00000004,
pay_260312000148,order_260312003,1374.00,card,27.48,2026-03-12T15:01:00+05:30,captured,setl_00000004,
pay_260312000149,order_260312003,4749.00,upi_apps,94.98,2026-03-12T20:20:00+05:30,captured,setl_00000004,
pay_260312000150,order_260312003,3676.00,card,73.52,2026-03-12T09:24:00+05:30,captured,setl_00000004,
pay_260312000151,order_260312003,2904.00,upi_apps,58.08,2026-03-12T22:47:00+05:30,captured,setl_00000004,
pay_260312000152,order_260312003,4096.00,upi_apps,81.92,2026-03-12T18:09:00+05:30,captured,setl_00000004,
pay_260312000153,order_260312003,1041.00,wallet,20.82,2026-03-12T19:26:00+05:30,captured,setl_00000004,
pay_260312000154,order_260312003,4144.00,upi_apps,82.88,2026-03-12T22:04:00+05:30,captured,setl_00000004,
pay_260312000155,order_260312003,624.00,upi_apps,12.48,2026-03-12T19:38:00+05:30,captured,setl_00000004,
pay_260312000156,order_260312003,2385.00,upi_apps,47.70,2026-03-12T15:05:00+05:30,captured,setl_00000004,
pay_260312000157,order_260312003,2714.00,wallet,54.28,2026-03-12T22:04:00+05:30,captured,setl_00000004,
pay_260312000158,order_260312003,3141.00,upi_apps,62.82,2026-03-12T18:05:00+05:30,captured,setl_00000004,
pay_260312000159,order_260312003,3715.00,netbanking,33.43,2026-03-12T19:23:00+05:30,captured,setl_00000004,
pay_260312000160,order_260312003,2833.00,netbanking,25.49,2026-03-12T09:29:00+05:30,captured,setl_00000004,
pay_260312000161,order_260312003,3896.00,card,77.92,2026-03-12T08:02:00+05:30,captured,setl_00000004,
pay_260312000162,order_260312003,3625.00,netbanking,32.62,2026-03-12T08:16:00+05:30,captured,setl_00000004,
pay_260312000163,order_260312003,2793.00,upi_apps,55.86,2026-03-12T19:09:00+05:30,captured,setl_00000004,
pay_260312000164,order_260312003,5213.00,upi_apps,104.26,2026-03-12T11:55:00+05:30,captured,setl_00000004,
pay_260312000165,order_260312003,4155.00,netbanking,37.39,2026-03-12T17:17:00+05:30,captured,setl_00000004,
pay_260312000166,order_260312003,4402.00,netbanking,39.61,2026-03-12T19:10:00+05:30,captured,setl_00000004,
pay_260312000167,order_260312003,743.00,card,14.86,2026-03-12T12:16:00+05:30,captured,setl_00000004,
pay_260312000168,order_260312003,3054.00,upi_apps,61.08,2026-03-12T11:11:00+05:30,captured,setl_00000004,
pay_260312000169,order_260312003,4621.00,netbanking,41.58,2026-03-12T14:32:00+05:30,captured,setl_00000004,
pay_260312000170,order_260312003,1257.00,upi_apps,25.14,2026-03-12T19:59:00+05:30,captured,setl_00000004,
pay_260312000171,order_260312003,716.00,card,14.32,2026-03-12T22:50:00+05:30,captured,setl_00000004,
pay_260312000172,order_260312003,1314.00,upi_apps,26.28,2026-03-12T22:43:00+05:30,captured,setl_00000004,
pay_260312000173,order_260312003,5113.00,upi_apps,102.26,2026-03-12T20:50:00+05:30,captured,setl_00000004,
pay_260312000174,order_260312003,4091.00,netbanking,36.81,2026-03-12T14:10:00+05:30,captured,setl_00000004,
pay_260312000175,order_260312003,2266.00,card,45.32,2026-03-12T08:01:00+05:30,captured,setl_00000004,
pay_260312000176,order_260312003,2583.00,upi_apps,51.66,2026-03-12T09:49:00+05:30,captured,setl_00000004,
pay_260312000177,order_260312003,2980.00,card,59.60,2026-03-12T14:17:00+05:30,captured,setl_00000004,
pay_260312000178,order_260312003,4042.00,upi_apps,80.84,2026-03-12T11:56:00+05:30,captured,setl_00000004,
pay_260312000179,order_260312003,5104.00,upi_apps,102.08,2026-03-12T16:00:00+05:30,captured,setl_00000004,
pay_260312000180,order_260312003,2431.00,upi_apps,48.62,2026-03-12T14:18:00+05:30,captured,setl_00000004,
pay_260312000181,order_260312003,2025.00,netbanking,18.22,2026-03-12T12:02:00+05:30,captured,setl_00000004,
pay_260312000182,order_260312003,860.00,upi_apps,17.20,2026-03-12T16:51:00+05:30,captured,setl_00000004,
pay_260312000183,order_260312003,2625.00,upi_apps,52.50,2026-03-12T08:22:00+05:30,captured,setl_00000004,
pay_260313000184,order_260313004,2225.00,upi_apps,44.50,2026-03-13T11:38:00+05:30,captured,setl_00000005,
pay_260313000185,order_260313004,1780.00,upi_apps,35.60,2026-03-13T09:25:00+05:30,captured,setl_00000005,
pay_260313000186,order_260313004,852.00,upi_apps,17.04,2026-03-13T19:28:00+05:30,captured,setl_00000005,
pay_260313000187,order_260313004,670.00,card,13.40,2026-03-13T10:27:00+05:30,captured,setl_00000005,
pay_260313000188,order_260313004,2877.00,upi_apps,57.54,2026-03-13T13:54:00+05:30,captured,setl_00000005,
pay_260313000189,order_260313004,3326.00,card,66.52,2026-03-13T13:40:00+05:30,captured,setl_00000005,
pay_260313000190,order_260313004,3778.00,upi_apps,75.56,2026-03-13T09:57:00+05:30,captured,setl_00000005,
pay_260313000191,order_260313004,4551.00,upi_apps,91.02,2026-03-13T17:42:00+05:30,captured,setl_00000005,
pay_260313000192,order_260313004,4668.00,card,93.36,2026-03-13T20:01:00+05:30,captured,setl_00000005,
pay_260313000193,order_260313004,604.00,card,12.08,2026-03-13T16:00:00+05:30,captured,setl_00000005,
pay_260313000194,order_260313004,4646.00,card,92.92,2026-03-13T12:27:00+05:30,captured,setl_00000005,
pay_260313000195,order_260313004,2660.00,card,53.20,2026-03-13T21:56:00+05:30,captured,setl_00000005,
pay_260313000196,order_260313004,3170.00,wallet,63.40,2026-03-13T15:06:00+05:30,captured,setl_00000005,
pay_260313000197,order_260313004,1902.00,upi_apps,38.04,2026-03-13T21:27:00+05:30,captured,setl_00000005,
pay_260313000198,order_260313004,3468.00,netbanking,31.21,2026-03-13T14:29:00+05:30,captured,setl_00000005,
pay_260313000199,order_260313004,3557.00,card,71.14,2026-03-13T16:57:00+05:30,captured,setl_00000005,
pay_260313000200,order_260313004,3495.00,upi_apps,69.90,2026-03-13T16:56:00+05:30,captured,setl_00000005,
pay_260313000201,order_260313004,1803.00,upi_apps,36.06,2026-03-13T19:33:00+05:30,captured,setl_00000005,
pay_260313000202,order_260313004,5356.00,upi_apps,107.12,2026-03-13T14:55:00+05:30,captured,setl_00000005,
pay_260313000203,order_260313004,694.00,upi_apps,13.88,2026-03-13T10:09:00+05:30,captured,setl_00000005,
pay_260313000204,order_260313004,2864.00,card,57.28,2026-03-13T20:12:00+05:30,captured,setl_00000005,
pay_260313000205,order_260313004,2452.00,card,49.04,2026-03-13T10:36:00+05:30,captured,setl_00000005,
pay_260313000206,order_260313004,2016.00,card,40.32,2026-03-13T22:01:00+05:30,captured,setl_00000005,
pay_260313000207,order_260313004,3772.00,card,75.44,2026-03-13T15:11:00+05:30,captured,setl_00000005,
pay_260313000208,order_260313004,3888.00,upi_apps,77.76,2026-03-13T09:46:00+05:30,captured,setl_00000005,
pay_260313000209,order_260313004,4165.00,card,83.30,2026-03-13T08:01:00+05:30,captured,setl_00000005,
pay_260313000210,order_260313004,2946.00,upi_apps,58.92,2026-03-13T18:34:00+05:30,captured,setl_00000005,
pay_260313000211,order_260313004,1043.00,wallet,20.86,2026-03-13T16:05:00+05:30,captured,setl_00000005,
pay_260313000212,order_260313004,4217.00,card,84.34,2026-03-13T15:26:00+05:30,captured,setl_00000005,
pay_260313000213,order_260313004,5080.00,upi_apps,101.60,2026-03-13T19:58:00+05:30,captured,setl_00000005,
pay_260313000214,order_260313004,3899.00,card,77.98,2026-03-13T09:22:00+05:30,captured,setl_00000005,
pay_260313000215,order_260313004,908.00,upi_apps,18.16,2026-03-13T08:38:00+05:30,captured,setl_00000005,
pay_260313000216,order_260313004,4678.00,card,93.56,2026-03-13T22:42:00+05:30,captured,setl_00000005,
pay_260313000217,order_260313004,3713.00,upi_apps,74.26,2026-03-13T19:50:00+05:30,captured,setl_00000005,
pay_260313000218,order_260313004,1132.00,upi_apps,22.64,2026-03-13T20:22:00+05:30,captured,setl_00000005,
pay_260313000219,order_260313004,1660.00,upi_apps,33.20,2026-03-13T13:25:00+05:30,captured,setl_00000005,
pay_260313000220,order_260313004,2966.00,netbanking,26.69,2026-03-13T21:01:00+05:30,captured,setl_00000005,
pay_260313000221,order_260313004,1731.00,wallet,34.62,2026-03-13T16:27:00+05:30,captured,setl_00000005,
pay_260313000222,order_260313004,1079.00,upi_apps,21.58,2026-03-13T18:20:00+05:30,captured,setl_00000005,
pay_260313000223,order_260313004,2391.00,netbanking,21.51,2026-03-13T21:22:00+05:30,captured,setl_00000005,
pay_260313000224,order_260313004,841.00,netbanking,7.56,2026-03-13T22:05:00+05:30,captured,setl_00000005,
pay_260313000225,order_260313004,4030.00,upi_apps,80.60,2026-03-13T10:21:00+05:30,captured,setl_00000005,
pay_260313000226,order_260313004,832.00,card,16.64,2026-03-13T21:01:00+05:30,captured,setl_00000005,
pay_260313000227,order_260313004,1530.00,upi_apps,30.60,2026-03-13T21:40:00+05:30,captured,setl_00000005,
pay_260313000228,order_260313004,1896.00,upi_apps,37.92,2026-03-13T17:40:00+05:30,captured,setl_00000005,
pay_260313000229,order_260313004,3456.00,upi_apps,69.12,2026-03-13T22:16:00+05:30,captured,setl_00000005,
pay_260313000230,order_260313004,2978.00,card,59.56,2026-03-13T20:00:00+05:30,captured,setl_00000005,
pay_260313000231,order_260313004,3190.00,netbanking,28.71,2026-03-13T20:47:00+05:30,captured,setl_00000005,
pay_260313000232,order_260313004,3792.00,card,75.84,2026-03-13T21:32:00+05:30,captured,setl_00000005,
pay_260313000233,order_260313004,3717.00,upi_apps,74.34,2026-03-13T08:40:00+05:30,captured,setl_00000005,
pay_260313000234,order_260313004,4229.00,wallet,84.58,2026-03-13T09:47:00+05:30,captured,setl_00000005,
pay_260313000235,order_260313004,4848.00,card,96.96,2026-03-13T18:02:00+05:30,captured,setl_00000005,
pay_260314000236,order_260314005,3203.00,upi_apps,64.06,2026-03-14T14:43:00+05:30,captured,setl_00000006,
pay_260314000237,order_260314005,3878.00,wallet,77.56,2026-03-14T13:18:00+05:30,captured,setl_00000006,
pay_260314000238,order_260314005,1972.00,card,39.44,2026-03-14T09:03:00+05:30,captured,setl_00000006,
pay_260314000239,order_260314005,3303.00,upi_apps,66.06,2026-03-14T21:28:00+05:30,captured,setl_00000006,
pay_260314000240,order_260314005,4114.00,upi_apps,82.28,2026-03-14T13:44:00+05:30,captured,setl_00000006,
pay_260314000241,order_260314005,4102.00,netbanking,36.91,2026-03-14T20:09:00+05:30,captured,setl_00000006,
pay_260314000242,order_260314005,2009.00,netbanking,18.08,2026-03-14T14:01:00+05:30,captured,setl_00000006,
pay_260314000243,order_260314005,475.00,wallet,9.50,2026-03-14T08:53:00+05:30,captured,setl_00000006,
pay_260314000244,order_260314005,4818.00,card,96.36,2026-03-14T16:16:00+05:30,captured,setl_00000006,
pay_260314000245,order_260314005,1067.00,upi_apps,21.34,2026-03-14T18:43:00+05:30,captured,setl_00000006,
pay_260314000246,order_260314005,2280.00,wallet,45.60,2026-03-14T08:31:00+05:30,captured,setl_00000006,
pay_260314000247,order_260314005,2388.00,upi_apps,47.76,2026-03-14T22:46:00+05:30,captured,setl_00000006,
pay_260314000248,order_260314005,1685.00,card,33.70,2026-03-14T11:51:00+05:30,captured,setl_00000006,
pay_260314000249,order_260314005,3561.00,wallet,71.22,2026-03-14T17:34:00+05:30,captured,setl_00000006,
pay_260314000250,order_260314005,4533.00,netbanking,40.79,2026-03-14T16:54:00+05:30,captured,setl_00000006,
